Level	Warrior	Paladin	Hunter	Rogue	Priest	Death Knight	Shaman	Mage	Warlock	Monk	Druid
1	0.486777	0.486777	0.000000	0.486777	0.000000	0.000000	0.000000	0.450269	0.000000	0.000000	0.000000
2	1.036516	1.036516	0.000000	1.036516	0.000000	0.000000	0.000000	0.958777	0.000000	0.000000	0.000000
3	1.620187	1.620187	0.000000	1.620187	0.000000	0.000000	0.000000	1.498673	0.000000	0.000000	0.000000
4	2.358691	2.358691	0.000000	2.358691	0.000000	0.000000	0.000000	2.181790	0.000000	0.000000	0.000000
5	3.180376	3.180376	0.000000	3.180376	0.000000	0.000000	0.000000	2.941848	0.000000	0.000000	0.000000
6	4.244802	4.244802	0.000000	4.244802	0.000000	0.000000	0.000000	3.926442	0.000000	0.000000	0.000000
7	5.403297	5.403297	0.000000	5.403297	0.000000	0.000000	0.000000	4.998050	0.000000	0.000000	0.000000
8	5.891516	5.891516	0.000000	5.891516	0.000000	0.000000	0.000000	5.449652	0.000000	0.000000	0.000000
9	6.350419	6.350419	0.000000	6.350419	0.000000	0.000000	0.000000	5.874137	0.000000	0.000000	0.000000
10	6.524465	6.524465	0.000000	6.524465	0.000000	0.000000	0.000000	6.035130	0.000000	0.000000	0.000000
11	6.974240	6.974240	0.000000	6.974240	0.000000	0.000000	0.000000	6.451172	0.000000	0.000000	0.000000
12	7.643014	7.643014	0.000000	7.643014	0.000000	0.000000	0.000000	7.069788	0.000000	0.000000	0.000000
13	7.847993	7.847993	0.000000	7.847993	0.000000	0.000000	0.000000	7.259393	0.000000	0.000000	0.000000
14	8.236863	8.236863	0.000000	8.236863	0.000000	0.000000	0.000000	7.619099	0.000000	0.000000	0.000000
15	8.997662	8.997662	0.000000	8.997662	0.000000	0.000000	0.000000	8.322837	0.000000	0.000000	0.000000
16	9.587112	9.587112	0.000000	9.587112	0.000000	0.000000	0.000000	8.868078	0.000000	0.000000	0.000000
17	10.278144	10.278144	0.000000	10.278144	0.000000	0.000000	0.000000	9.507283	0.000000	0.000000	0.000000
18	10.681531	10.681531	0.000000	10.681531	0.000000	0.000000	0.000000	9.880417	0.000000	0.000000	0.000000
19	11.325056	11.325056	0.000000	11.325056	0.000000	0.000000	0.000000	10.475677	0.000000	0.000000	0.000000
20	12.102863	12.102863	0.000000	12.102863	0.000000	0.000000	0.000000	11.195148	0.000000	0.000000	0.000000
21	12.459698	12.459698	0.000000	12.459698	0.000000	0.000000	0.000000	11.525220	0.000000	0.000000	0.000000
22	13.027221	13.027221	0.000000	13.027221	0.000000	0.000000	0.000000	12.050179	0.000000	0.000000	0.000000
23	13.512356	13.512356	0.000000	13.512356	0.000000	0.000000	0.000000	12.498929	0.000000	0.000000	0.000000
24	14.052447	14.052447	0.000000	14.052447	0.000000	0.000000	0.000000	12.998514	0.000000	0.000000	0.000000
25	14.685610	14.685610	0.000000	14.685610	0.000000	0.000000	0.000000	13.584188	0.000000	0.000000	0.000000
26	15.056579	15.056579	0.000000	15.056579	0.000000	0.000000	0.000000	13.927336	0.000000	0.000000	0.000000
27	15.776561	15.776561	0.000000	15.776561	0.000000	0.000000	0.000000	14.593319	0.000000	0.000000	0.000000
28	16.139008	16.139008	0.000000	16.139008	0.000000	0.000000	0.000000	14.928582	0.000000	0.000000	0.000000
29	16.678986	16.678986	0.000000	16.678986	0.000000	0.000000	0.000000	15.428061	0.000000	0.000000	0.000000
30	17.408037	17.408037	0.000000	17.408037	0.000000	0.000000	0.000000	16.102434	0.000000	0.000000	0.000000
31	18.631418	18.631418	0.000000	18.631418	0.000000	0.000000	0.000000	17.234062	0.000000	0.000000	0.000000
32	19.288488	19.288488	0.000000	19.288488	0.000000	0.000000	0.000000	17.841852	0.000000	0.000000	0.000000
33	19.676189	19.676189	0.000000	19.676189	0.000000	0.000000	0.000000	18.200474	0.000000	0.000000	0.000000
34	20.336409	20.336409	0.000000	20.336409	0.000000	0.000000	0.000000	18.811178	0.000000	0.000000	0.000000
35	20.818426	20.818426	0.000000	20.818426	0.000000	0.000000	0.000000	19.257044	0.000000	0.000000	0.000000
36	22.410234	22.410234	0.000000	22.410234	0.000000	0.000000	0.000000	20.729467	0.000000	0.000000	0.000000
37	23.094738	23.094738	0.000000	23.094738	0.000000	0.000000	0.000000	21.362633	0.000000	0.000000	0.000000
